"","Year","State","type","production","Measures","Avg","Chemical","Materials","Value"
"1239",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (NALED = 34401)",21
"1240",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (NEEM OIL = 25006)",4
"1241",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (NEEM OIL, CLAR. HYD. = 25007)",49
"1242",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",62
"1243",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (PYRETHRINS = 69001)",22
"1244",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (SPINETORAM = 110007)",55
"1245",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (SPINOSAD = 110003)",17
"1246",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (SPIROMESIFEN = 24875)",23
"1247",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (THIAMETHOXAM = 60109)",24
"1248",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  OTHER"," (CHLOROPICRIN = 81501)",52
"1249",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  OTHER"," (DICHLOROPROPENE = 29001)",19
"1250",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  OTHER"," (FLUTRIAFOL = 128940)",21
"1251",2016,"CALIFORNIA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  OTHER"," (REYNOUTRIA SACHALINE = 55809)",26
"1252",2016,"CALIFORNIA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",2562053000
"1253",2016,"CALIFORNIA","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",20829700
"1254",2016,"CALIFORNIA","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",27100
"1255",2016,"CALIFORNIA","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",287573000
"1256",2016,"CALIFORNIA","","PROCESSING - PRODUCTION","MEASURED IN CWT"," ","  "," ",6075000
"1257",2016,"CALIFORNIA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",6265200
"1258",2016,"CALIFORNIA","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",27094900
"1259",2016,"FLORIDA","","ACRES HARVESTED",""," ","  "," ",9500
"1260",2016,"FLORIDA","","ACRES PLANTED",""," ","  "," ",9600
"1261",2016,"FLORIDA","","PRODUCTION","MEASURED IN $"," ","  "," ",323285000
"1262",2016,"FLORIDA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",1947500
"1263",2016,"FLORIDA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",205
"1264",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",2600
"1265",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (CAPTAN = 81301)",161800
"1266",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (CYPRODINIL = 288202)",7000
"1267",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (FLUDIOXONIL = 71503)",4500
"1268",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (ISOFETAMID = 270000)",3700
"1269",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",13800
"1270",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (BIFENAZATE = 586)",8700
"1271",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (BIFENTHRIN = 128825)",800
"1272",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",800
"1273",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  INSECTICIDE"," (NOVALURON = 124002)",1000
"1274",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",0.114
"1275",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",1.909
"1276",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (CYFLUFENAMID = 555550)",0.01
"1277",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",0.322
"1278",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",0.224
"1279",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (ISOFETAMID = 270000)",0.362
"1280",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",0.659
"1281",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",0.46
"1282",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",0.117
"1283",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",0.054
"1284",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",0.039
"1285",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",0.255
"1286",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",15.109
"1287",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (CYFLUFENAMID = 555550)",0.019
"1288",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",0.666
"1289",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",0.423
"1290",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (ISOFETAMID = 270000)",0.544
"1291",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",1.298
"1292",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",0.84
"1293",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",0.162
"1294",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",0.08
"1295",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",0.092
"1296",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",2.2
"1297",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",7.9
"1298",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (CYFLUFENAMID = 555550)",1.8
"1299",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",2.1
"1300",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",1.9
"1301",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (ISOFETAMID = 270000)",1.5
"1302",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",2
"1303",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",1.8
"1304",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",1.4
"1305",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",1.5
"1306",2016,"FLORIDA"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",2.4
"1307",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (AZOXYSTROBIN = 128810)",95
"1308",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CAPTAN = 81301)",99
"1309",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CYFLUFENAMID = 555550)",11
"1310",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (CYPRODINIL = 288202)",97
"1311",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (FLUDIOXONIL = 71503)",97
"1312",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (ISOFETAMID = 270000)",62
"1313",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (THIOPHANATE-METHYL = 102001)",98
"1314",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BIFENAZATE = 586)",96
"1315",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (BIFENTHRIN = 128825)",44
"1316",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (CHLORANTRANILIPROLE = 90100)",94
"1317",2016,"FLORIDA"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  INSECTICIDE"," (NOVALURON = 124002)",96
"1318",2016,"FLORIDA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",323285000
"1319",2016,"FLORIDA","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",1947500
"1320",2016,"FLORIDA","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1321",2016,"FLORIDA","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",0
"1322",2016,"FLORIDA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1323",2016,"FLORIDA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN TONS"," ","  "," ",0
"1324",2016,"FLORIDA","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",1947500
"1325",2016,"NEW YORK","","ACRES HARVESTED",""," ","  "," ",1260
"1326",2016,"NEW YORK","","ACRES PLANTED",""," ","  "," ",1400
"1327",2016,"NEW YORK","","PRODUCTION","MEASURED IN $"," ","  "," ",11844000
"1328",2016,"NEW YORK","","PRODUCTION","MEASURED IN CWT"," ","  "," ",50400
"1329",2016,"NEW YORK","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",40
"1330",2016,"NEW YORK","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",11844000
"1331",2016,"NEW YORK","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",50400
"1332",2016,"NEW YORK","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1333",2016,"NEW YORK","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",0
"1334",2016,"NEW YORK","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1335",2016,"NEW YORK","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",50400
"1336",2016,"NORTH CAROLINA","","ACRES HARVESTED",""," ","  "," ",1100
"1337",2016,"NORTH CAROLINA","","ACRES PLANTED",""," ","  "," ",1200
"1338",2016,"NORTH CAROLINA","","PRODUCTION","MEASURED IN $"," ","  "," ",24684000
"1339",2016,"NORTH CAROLINA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",132000
"1340",2016,"NORTH CAROLINA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",120
"1341",2016,"NORTH CAROLINA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",24684000
"1342",2016,"NORTH CAROLINA","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",132000
"1343",2016,"NORTH CAROLINA","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1344",2016,"NORTH CAROLINA","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",0
"1345",2016,"NORTH CAROLINA","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1346",2016,"NORTH CAROLINA","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",132000
"1347",2016,"OREGON","","ACRES HARVESTED",""," ","  "," ",2400
"1348",2016,"OREGON","","ACRES PLANTED",""," ","  "," ",2500
"1349",2016,"OREGON","","PRODUCTION","MEASURED IN $"," ","  "," ",20195000
"1350",2016,"OREGON","","PRODUCTION","MEASURED IN CWT"," ","  "," ",232800
"1351",2016,"OREGON","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",97
"1352",2016,"OREGON","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",3769000
"1353",2016,"OREGON","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",34900
"1354",2016,"OREGON","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1355",2016,"OREGON","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",16426000
"1356",2016,"OREGON","","PROCESSING - PRODUCTION","MEASURED IN CWT"," ","  "," ",79000
"1357",2016,"OREGON","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",197900
"1358",2016,"OREGON","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",232800
"1359",2016,"OTHER STATES","","ACRES HARVESTED",""," ","  "," ",0
"1360",2016,"OTHER STATES","","ACRES PLANTED",""," ","  "," ",0
"1361",2016,"OTHER STATES","","PRODUCTION","MEASURED IN $"," ","  "," ",0
"1362",2016,"OTHER STATES","","PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1363",2016,"OTHER STATES","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",0
"1364",2016,"OTHER STATES","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",0
"1365",2016,"OTHER STATES","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1366",2016,"OTHER STATES","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1367",2016,"OTHER STATES","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",0
"1368",2016,"OTHER STATES","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1369",2016,"OTHER STATES","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",0
"1370",2016,"WASHINGTON","","ACRES HARVESTED",""," ","  "," ",1300
"1371",2016,"WASHINGTON","","ACRES PLANTED",""," ","  "," ",1400
"1372",2016,"WASHINGTON","","PRODUCTION","MEASURED IN $"," ","  "," ",14077000
"1373",2016,"WASHINGTON","","PRODUCTION","MEASURED IN CWT"," ","  "," ",122200
"1374",2016,"WASHINGTON","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",94
"1375",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (BOSCALID = 128008)",100
"1376",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN LB"," ","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",200
"1377",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (BOSCALID = 128008)",0.276
"1378",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",0.155
"1379",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION"," AVG","  HERBICIDE"," (SULFENTRAZONE = 129081)",0.228
"1380",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (BOSCALID = 128008)",0.317
"1381",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",0.27
"1382",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN LB / ACRE / YEAR"," AVG","  HERBICIDE"," (SULFENTRAZONE = 129081)",0.305
"1383",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (BOSCALID = 128008)",1.1
"1384",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",1.7
"1385",2016,"WASHINGTON"," BEARING ","APPLICATIONS","MEASURED IN NUMBER"," AVG","  HERBICIDE"," (SULFENTRAZONE = 129081)",1.3
"1386",2016,"WASHINGTON"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (BOSCALID = 128008)",53
"1387",2016,"WASHINGTON"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  FUNGICIDE"," (PYRACLOSTROBIN = 99100)",67
"1388",2016,"WASHINGTON"," BEARING ","TREATED","MEASURED IN PCT OF AREA BEARING"," AVG","  HERBICIDE"," (SULFENTRAZONE = 129081)",14
"1389",2016,"WASHINGTON","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",6007000
"1390",2016,"WASHINGTON","","FRESH MARKET  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",29300
"1391",2016,"WASHINGTON","","NOT SOLD - PRODUCTION","MEASURED IN CWT"," ","  "," ",1200
"1392",2016,"WASHINGTON","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",8070000
"1393",2016,"WASHINGTON","","PROCESSING - PRODUCTION","MEASURED IN CWT"," ","  "," ",61000
"1394",2016,"WASHINGTON","","PROCESSING  UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",91700
"1395",2016,"WASHINGTON","","UTILIZED - PRODUCTION","MEASURED IN CWT"," ","  "," ",121000
"1396",2015,"CALIFORNIA","","ACRES HARVESTED",""," ","  "," ",40500
"1397",2015,"CALIFORNIA","","ACRES PLANTED",""," ","  "," ",40500
"1398",2015,"CALIFORNIA","","PRODUCTION","MEASURED IN $"," ","  "," ",1875483000
"1399",2015,"CALIFORNIA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",27697000
"1400",2015,"CALIFORNIA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",685
"1401",2015,"CALIFORNIA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",1596240000
"1402",2015,"CALIFORNIA","","FRESH MARKET - PRODUCTION","MEASURED IN CWT"," ","  "," ",21600000
"1403",2015,"CALIFORNIA","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",279243000
"1404",2015,"CALIFORNIA","","PROCESSING - PRODUCTION","MEASURED IN CWT"," ","  "," ",6097000
"1405",2015,"FLORIDA","","ACRES HARVESTED",""," ","  "," ",10900
"1406",2015,"FLORIDA","","ACRES PLANTED",""," ","  "," ",11000
"1407",2015,"FLORIDA","","PRODUCTION","MEASURED IN $"," ","  "," ",290598000
"1408",2015,"FLORIDA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",2442000
"1409",2015,"FLORIDA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",225
"1410",2015,"FLORIDA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",290598000
"1411",2015,"FLORIDA","","FRESH MARKET - PRODUCTION","MEASURED IN CWT"," ","  "," ",2442000
"1412",2015,"MICHIGAN","","ACRES HARVESTED",""," ","  "," ",650
"1413",2015,"MICHIGAN","","ACRES PLANTED",""," ","  "," ",800
"1414",2015,"MICHIGAN","","PRODUCTION","MEASURED IN $"," ","  "," ",4375000
"1415",2015,"MICHIGAN","","PRODUCTION","MEASURED IN CWT"," ","  "," ",28000
"1416",2015,"MICHIGAN","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",43
"1417",2015,"NEW YORK","","ACRES HARVESTED",""," ","  "," ",800
"1418",2015,"NEW YORK","","ACRES PLANTED",""," ","  "," ",960
"1419",2015,"NEW YORK","","PRODUCTION","MEASURED IN $"," ","  "," ",7366000
"1420",2015,"NEW YORK","","PRODUCTION","MEASURED IN CWT"," ","  "," ",29000
"1421",2015,"NEW YORK","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",36
"1422",2015,"NEW YORK","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",7366000
"1423",2015,"NEW YORK","","FRESH MARKET - PRODUCTION","MEASURED IN CWT"," ","  "," ",29000
"1424",2015,"NORTH CAROLINA","","ACRES HARVESTED",""," ","  "," ",1100
"1425",2015,"NORTH CAROLINA","","ACRES PLANTED",""," ","  "," ",1200
"1426",2015,"NORTH CAROLINA","","PRODUCTION","MEASURED IN $"," ","  "," ",23452000
"1427",2015,"NORTH CAROLINA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",143000
"1428",2015,"NORTH CAROLINA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",130
"1429",2015,"NORTH CAROLINA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",23452000
"1430",2015,"NORTH CAROLINA","","FRESH MARKET - PRODUCTION","MEASURED IN CWT"," ","  "," ",143000
"1431",2015,"OHIO","","ACRES HARVESTED",""," ","  "," ",540
"1432",2015,"OHIO","","ACRES PLANTED",""," ","  "," ",600
"1433",2015,"OHIO","","PRODUCTION","MEASURED IN $"," ","  "," ",3910000
"1434",2015,"OHIO","","PRODUCTION","MEASURED IN CWT"," ","  "," ",23000
"1435",2015,"OHIO","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",43
"1436",2015,"OHIO","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",3910000
"1437",2015,"OHIO","","FRESH MARKET - PRODUCTION","MEASURED IN CWT"," ","  "," ",23000
"1438",2015,"OREGON","","ACRES HARVESTED",""," ","  "," ",1400
"1439",2015,"OREGON","","ACRES PLANTED",""," ","  "," ",1500
"1440",2015,"OREGON","","PRODUCTION","MEASURED IN $"," ","  "," ",13255000
"1441",2015,"OREGON","","PRODUCTION","MEASURED IN CWT"," ","  "," ",155000
"1442",2015,"OREGON","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",111
"1443",2015,"OREGON","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",3400000
"1444",2015,"OREGON","","FRESH MARKET - PRODUCTION","MEASURED IN CWT"," ","  "," ",20000
"1445",2015,"OREGON","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",9855000
"1446",2015,"OREGON","","PROCESSING - PRODUCTION","MEASURED IN CWT"," ","  "," ",135000
"1447",2015,"OTHER STATES","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",8133000
"1448",2015,"OTHER STATES","","FRESH MARKET - PRODUCTION","MEASURED IN CWT"," ","  "," ",47000
"1449",2015,"OTHER STATES","","PROCESSING - PRODUCTION","MEASURED IN $"," ","  "," ",4082000
"1450",2015,"OTHER STATES","","PROCESSING - PRODUCTION","MEASURED IN CWT"," ","  "," ",51000
"1451",2015,"PENNSYLVANIA","","ACRES HARVESTED",""," ","  "," ",600
"1452",2015,"PENNSYLVANIA","","ACRES PLANTED",""," ","  "," ",650
"1453",2015,"PENNSYLVANIA","","PRODUCTION","MEASURED IN $"," ","  "," ",7242000
"1454",2015,"PENNSYLVANIA","","PRODUCTION","MEASURED IN CWT"," ","  "," ",34000
"1455",2015,"PENNSYLVANIA","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",57
"1456",2015,"PENNSYLVANIA","","FRESH MARKET - PRODUCTION","MEASURED IN $"," ","  "," ",7242000
"1457",2015,"PENNSYLVANIA","","FRESH MARKET - PRODUCTION","MEASURED IN CWT"," ","  "," ",34000
"1458",2015,"WASHINGTON","","ACRES HARVESTED",""," ","  "," ",910
"1459",2015,"WASHINGTON","","ACRES PLANTED",""," ","  "," ",950
"1460",2015,"WASHINGTON","","PRODUCTION","MEASURED IN $"," ","  "," ",7840000
"1461",2015,"WASHINGTON","","PRODUCTION","MEASURED IN CWT"," ","  "," ",70000
"1462",2015,"WASHINGTON","","YIELD","MEASURED IN CWT / ACRE"," ","  "," ",77
"1463",2015,"WISCONSIN","","ACRES HARVESTED",""," ","  "," ",610
"1464",2015,"WISCONSIN","","ACRES PLANTED",""," ","  "," ",790
"1465",2015,"WISCONSIN","","PRODUCTION","MEASURED IN $"," ","  "," ",5780000
"1466",2015,"WISCONSIN","","PRODUCTION","MEASURED IN CWT"," ","  "," ",34000
